epoch,step,train_loss,train_accuracy_step,val_accuracy_step,val_accuracy_epoch,val_loss,train_accuracy_epoch
0,2899,2.490065574645996,0.28125,,,,
0,2949,2.15960693359375,0.4375,,,,
0,2999,2.502169370651245,0.265625,,,,
0,3049,2.066831111907959,0.453125,,,,
0,3099,2.155656576156616,0.375,,,,
0,3149,2.5865299701690674,0.3125,,,,
0,3199,1.887588381767273,0.53125,,,,
0,3249,2.1909966468811035,0.4375,,,,
0,3299,2.131553888320923,0.4375,,,,
0,3349,2.0356688499450684,0.421875,,,,
0,3399,2.1981003284454346,0.40625,,,,
0,3449,2.1703174114227295,0.421875,,,,
0,3499,1.9480223655700684,0.5,,,,
0,3549,2.1528522968292236,0.40625,,,,
0,3599,2.03700852394104,0.421875,,,,
0,3649,1.9941754341125488,0.4375,,,,
0,3699,2.153306245803833,0.453125,,,,
0,3749,2.130601406097412,0.453125,,,,
0,3799,1.8851550817489624,0.46875,,,,
0,3849,2.096142292022705,0.390625,,,,
0,3899,2.2930545806884766,0.421875,,,,
0,3949,2.0136494636535645,0.5,,,,
0,3999,2.054414749145508,0.421875,,,,
0,4049,2.2184627056121826,0.375,,,,
0,4099,2.086343765258789,0.421875,,,,
0,4149,2.210214853286743,0.421875,,,,
0,4199,2.1251325607299805,0.453125,,,,
0,4249,1.8441832065582275,0.484375,,,,
0,4299,2.2589151859283447,0.359375,,,,
0,4349,2.2671878337860107,0.421875,,,,
0,4399,2.2011287212371826,0.40625,,,,
0,4449,2.045968532562256,0.390625,,,,
0,4499,1.9022058248519897,0.5,,,,
0,4549,2.1994552612304688,0.4375,,,,
0,4599,1.98424232006073,0.421875,,,,
0,4649,1.7712291479110718,0.578125,,,,
0,4699,1.9556663036346436,0.421875,,,,
0,4749,1.8622584342956543,0.484375,,,,
0,4799,2.001359224319458,0.4375,,,,
0,4849,1.7636100053787231,0.546875,,,,
0,4899,1.798689603805542,0.53125,,,,
0,4949,1.6614279747009277,0.46875,,,,
0,4999,2.0781822204589844,0.40625,,,,
0,5049,1.8884340524673462,0.421875,,,,
0,5099,1.9099843502044678,0.421875,,,,
0,5149,2.114394187927246,0.421875,,,,
0,5199,2.0031328201293945,0.4375,,,,
0,5249,2.0583972930908203,0.375,,,,
0,5299,1.8376778364181519,0.453125,,,,
0,5349,2.274787425994873,0.390625,,,,
0,5399,1.7248225212097168,0.53125,,,,
0,5449,2.0769991874694824,0.359375,,,,
0,5499,1.7782812118530273,0.53125,,,,
0,5549,1.4420573711395264,0.65625,,,,
0,5599,1.6803932189941406,0.5,,,,
0,5649,2.067972421646118,0.46875,,,,
0,5699,1.824903130531311,0.546875,,,,
0,5749,1.7404565811157227,0.453125,,,,
0,5799,1.791441559791565,0.546875,,,,
0,5849,1.6502467393875122,0.515625,,,,
0,5899,1.4445476531982422,0.53125,,,,
0,5949,1.9390764236450195,0.40625,,,,
0,5999,1.7161176204681396,0.484375,,,,
0,6049,1.8051960468292236,0.4375,,,,
0,6099,1.9972858428955078,0.453125,,,,
0,6149,1.8753923177719116,0.515625,,,,
0,6199,1.815019130706787,0.40625,,,,
0,6249,1.6959936618804932,0.46875,,,,
0,6299,1.4973304271697998,0.59375,,,,
0,6349,1.7238352298736572,0.515625,,,,
,0,,,0.5625,,,
,1,,,0.5,,,
,2,,,0.515625,,,
,3,,,0.453125,,,
,4,,,0.53125,,,
,5,,,0.484375,,,
,6,,,0.515625,,,
,7,,,0.40625,,,
,8,,,0.390625,,,
,9,,,0.484375,,,
,10,,,0.5,,,
,11,,,0.46875,,,
,12,,,0.515625,,,
,13,,,0.5,,,
,14,,,0.40625,,,
,15,,,0.484375,,,
,16,,,0.484375,,,
,17,,,0.4375,,,
,18,,,0.53125,,,
,19,,,0.421875,,,
,20,,,0.46875,,,
,21,,,0.5,,,
,22,,,0.5,,,
,23,,,0.59375,,,
,24,,,0.5,,,
,25,,,0.515625,,,
,26,,,0.46875,,,
,27,,,0.53125,,,
,28,,,0.46875,,,
,29,,,0.453125,,,
,30,,,0.5625,,,
,31,,,0.5,,,
,32,,,0.53125,,,
,33,,,0.53125,,,
,34,,,0.453125,,,
,35,,,0.578125,,,
,36,,,0.5,,,
,37,,,0.46875,,,
,38,,,0.5625,,,
,39,,,0.484375,,,
,40,,,0.5,,,
,41,,,0.484375,,,
,42,,,0.53125,,,
,43,,,0.5,,,
,44,,,0.5625,,,
,45,,,0.625,,,
,46,,,0.46875,,,
,47,,,0.59375,,,
,48,,,0.546875,,,
,49,,,0.5625,,,
,50,,,0.484375,,,
,51,,,0.515625,,,
,52,,,0.390625,,,
,53,,,0.5,,,
,54,,,0.46875,,,
,55,,,0.53125,,,
,56,,,0.4375,,,
,57,,,0.375,,,
,58,,,0.484375,,,
,59,,,0.484375,,,
,60,,,0.5625,,,
,61,,,0.546875,,,
,62,,,0.5625,,,
,63,,,0.53125,,,
,64,,,0.5625,,,
,65,,,0.4375,,,
,66,,,0.4375,,,
,67,,,0.640625,,,
,68,,,0.546875,,,
,69,,,0.5625,,,
,70,,,0.59375,,,
,71,,,0.484375,,,
,72,,,0.53125,,,
,73,,,0.5,,,
,74,,,0.4375,,,
,75,,,0.5,,,
,76,,,0.515625,,,
,77,,,0.53125,,,
,78,,,0.46875,,,
,79,,,0.515625,,,
,80,,,0.515625,,,
,81,,,0.46875,,,
,82,,,0.46875,,,
,83,,,0.625,,,
,84,,,0.53125,,,
,85,,,0.46875,,,
,86,,,0.453125,,,
,87,,,0.484375,,,
,88,,,0.484375,,,
,89,,,0.5625,,,
,90,,,0.46875,,,
,91,,,0.53125,,,
,92,,,0.4375,,,
,93,,,0.5,,,
,94,,,0.515625,,,
,95,,,0.5,,,
,96,,,0.484375,,,
,97,,,0.484375,,,
,98,,,0.328125,,,
,99,,,0.515625,,,
,100,,,0.453125,,,
,101,,,0.453125,,,
,102,,,0.46875,,,
,103,,,0.484375,,,
,104,,,0.515625,,,
,105,,,0.5,,,
,106,,,0.484375,,,
,107,,,0.515625,,,
,108,,,0.609375,,,
,109,,,0.515625,,,
,110,,,0.453125,,,
,111,,,0.546875,,,
,112,,,0.5,,,
,113,,,0.46875,,,
,114,,,0.59375,,,
,115,,,0.609375,,,
,116,,,0.53125,,,
,117,,,0.53125,,,
,118,,,0.46875,,,
,119,,,0.5,,,
,120,,,0.5,,,
,121,,,0.515625,,,
,122,,,0.640625,,,
,123,,,0.453125,,,
,124,,,0.4375,,,
,125,,,0.4375,,,
,126,,,0.578125,,,
,127,,,0.53125,,,
,128,,,0.609375,,,
,129,,,0.5625,,,
,130,,,0.484375,,,
,131,,,0.515625,,,
,132,,,0.53125,,,
,133,,,0.4375,,,
,134,,,0.546875,,,
,135,,,0.5625,,,
,136,,,0.453125,,,
,137,,,0.515625,,,
,138,,,0.515625,,,
,139,,,0.53125,,,
,140,,,0.421875,,,
,141,,,0.4375,,,
,142,,,0.5625,,,
,143,,,0.5,,,
,144,,,0.546875,,,
,145,,,0.546875,,,
,146,,,0.5,,,
,147,,,0.5625,,,
,148,,,0.375,,,
,149,,,0.5625,,,
,150,,,0.421875,,,
,151,,,0.53125,,,
,152,,,0.546875,,,
,153,,,0.5,,,
,154,,,0.546875,,,
,155,,,0.546875,,,
,156,,,0.421875,,,
,157,,,0.625,,,
,158,,,0.546875,,,
,159,,,0.421875,,,
,160,,,0.46875,,,
,161,,,0.46875,,,
,162,,,0.484375,,,
,163,,,0.609375,,,
,164,,,0.53125,,,
,165,,,0.546875,,,
,166,,,0.59375,,,
,167,,,0.53125,,,
,168,,,0.484375,,,
,169,,,0.546875,,,
,170,,,0.515625,,,
,171,,,0.390625,,,
,172,,,0.46875,,,
,173,,,0.53125,,,
,174,,,0.546875,,,
,175,,,0.609375,,,
,176,,,0.484375,,,
,177,,,0.453125,,,
,178,,,0.5625,,,
,179,,,0.46875,,,
,180,,,0.53125,,,
,181,,,0.515625,,,
,182,,,0.5,,,
,183,,,0.515625,,,
,184,,,0.515625,,,
,185,,,0.390625,,,
,186,,,0.4375,,,
,187,,,0.46875,,,
,188,,,0.515625,,,
,189,,,0.40625,,,
,190,,,0.625,,,
,191,,,0.4375,,,
,192,,,0.484375,,,
,193,,,0.515625,,,
,194,,,0.4375,,,
,195,,,0.546875,,,
,196,,,0.53125,,,
,197,,,0.609375,,,
,198,,,0.4375,,,
,199,,,0.5,,,
,200,,,0.5,,,
,201,,,0.5,,,
,202,,,0.484375,,,
,203,,,0.5625,,,
,204,,,0.4375,,,
,205,,,0.46875,,,
,206,,,0.4375,,,
,207,,,0.484375,,,
,208,,,0.515625,,,
,209,,,0.5,,,
,210,,,0.546875,,,
,211,,,0.5,,,
,212,,,0.5625,,,
,213,,,0.46875,,,
,214,,,0.515625,,,
,215,,,0.5,,,
,216,,,0.578125,,,
,217,,,0.46875,,,
,218,,,0.59375,,,
,219,,,0.53125,,,
,220,,,0.59375,,,
,221,,,0.546875,,,
,222,,,0.46875,,,
,223,,,0.53125,,,
,224,,,0.484375,,,
,225,,,0.453125,,,
,226,,,0.5,,,
,227,,,0.46875,,,
,228,,,0.421875,,,
,229,,,0.46875,,,
,230,,,0.53125,,,
,231,,,0.5625,,,
,232,,,0.546875,,,
,233,,,0.59375,,,
,234,,,0.484375,,,
,235,,,0.484375,,,
,236,,,0.46875,,,
,237,,,0.515625,,,
,238,,,0.515625,,,
,239,,,0.484375,,,
,240,,,0.515625,,,
,241,,,0.546875,,,
,242,,,0.515625,,,
,243,,,0.578125,,,
,244,,,0.484375,,,
,245,,,0.34375,,,
,246,,,0.515625,,,
,247,,,0.53125,,,
,248,,,0.5,,,
,249,,,0.578125,,,
,250,,,0.484375,,,
,251,,,0.484375,,,
,252,,,0.46875,,,
,253,,,0.484375,,,
,254,,,0.5,,,
,255,,,0.53125,,,
,256,,,0.5,,,
,257,,,0.5,,,
,258,,,0.484375,,,
,259,,,0.5625,,,
,260,,,0.46875,,,
,261,,,0.515625,,,
,262,,,0.515625,,,
,263,,,0.390625,,,
,264,,,0.46875,,,
,265,,,0.546875,,,
,266,,,0.609375,,,
,267,,,0.46875,,,
,268,,,0.3125,,,
,269,,,0.515625,,,
,270,,,0.515625,,,
,271,,,0.515625,,,
,272,,,0.46875,,,
,273,,,0.53125,,,
,274,,,0.546875,,,
,275,,,0.46875,,,
,276,,,0.546875,,,
,277,,,0.546875,,,
,278,,,0.46875,,,
,279,,,0.484375,,,
,280,,,0.390625,,,
,281,,,0.5625,,,
,282,,,0.4375,,,
,283,,,0.484375,,,
,284,,,0.625,,,
,285,,,0.484375,,,
,286,,,0.5,,,
,287,,,0.453125,,,
,288,,,0.5625,,,
,289,,,0.59375,,,
,290,,,0.59375,,,
,291,,,0.609375,,,
,292,,,0.578125,,,
,293,,,0.515625,,,
,294,,,0.640625,,,
,295,,,0.453125,,,
,296,,,0.546875,,,
,297,,,0.4375,,,
,298,,,0.53125,,,
,299,,,0.5,,,
,300,,,0.484375,,,
,301,,,0.4375,,,
,302,,,0.46875,,,
,303,,,0.625,,,
,304,,,0.59375,,,
,305,,,0.546875,,,
,306,,,0.515625,,,
,307,,,0.5625,,,
,308,,,0.5,,,
,309,,,0.484375,,,
,310,,,0.40625,,,
,311,,,0.609375,,,
,312,,,0.421875,,,
,313,,,0.484375,,,
,314,,,0.59375,,,
,315,,,0.4375,,,
,316,,,0.53125,,,
,317,,,0.625,,,
,318,,,0.515625,,,
,319,,,0.515625,,,
,320,,,0.578125,,,
,321,,,0.375,,,
,322,,,0.46875,,,
,323,,,0.515625,,,
,324,,,0.484375,,,
,325,,,0.5625,,,
,326,,,0.671875,,,
,327,,,0.546875,,,
,328,,,0.46875,,,
,329,,,0.421875,,,
,330,,,0.5625,,,
,331,,,0.5625,,,
,332,,,0.5625,,,
,333,,,0.5625,,,
,334,,,0.625,,,
,335,,,0.546875,,,
,336,,,0.453125,,,
,337,,,0.703125,,,
,338,,,0.484375,,,
,339,,,0.609375,,,
,340,,,0.515625,,,
,341,,,0.5625,,,
,342,,,0.515625,,,
,343,,,0.4375,,,
,344,,,0.640625,,,
,345,,,0.46875,,,
,346,,,0.578125,,,
,347,,,0.515625,,,
,348,,,0.515625,,,
,349,,,0.5,,,
,350,,,0.4375,,,
,351,,,0.5,,,
,352,,,0.421875,,,
,353,,,0.546875,,,
,354,,,0.609375,,,
,355,,,0.578125,,,
,356,,,0.640625,,,
,357,,,0.5,,,
,358,,,0.59375,,,
,359,,,0.46875,,,
,360,,,0.625,,,
,361,,,0.5,,,
,362,,,0.609375,,,
,363,,,0.578125,,,
,364,,,0.546875,,,
,365,,,0.578125,,,
,366,,,0.53125,,,
,367,,,0.484375,,,
,368,,,0.515625,,,
,369,,,0.484375,,,
,370,,,0.625,,,
,371,,,0.53125,,,
,372,,,0.59375,,,
,373,,,0.53125,,,
,374,,,0.5625,,,
,375,,,0.5625,,,
,376,,,0.40625,,,
,377,,,0.4375,,,
,378,,,0.546875,,,
,379,,,0.484375,,,
,380,,,0.546875,,,
,381,,,0.53125,,,
,382,,,0.453125,,,
,383,,,0.515625,,,
,384,,,0.484375,,,
,385,,,0.53125,,,
,386,,,0.453125,,,
,387,,,0.53125,,,
,388,,,0.546875,,,
,389,,,0.515625,,,
,390,,,0.546875,,,
,391,,,0.53125,,,
,392,,,0.4375,,,
,393,,,0.5,,,
,394,,,0.46875,,,
,395,,,0.5625,,,
,396,,,0.40625,,,
,397,,,0.65625,,,
,398,,,0.625,,,
,399,,,0.546875,,,
,400,,,0.484375,,,
,401,,,0.5625,,,
,402,,,0.5625,,,
,403,,,0.40625,,,
,404,,,0.484375,,,
,405,,,0.609375,,,
,406,,,0.453125,,,
,407,,,0.328125,,,
,408,,,0.484375,,,
,409,,,0.5,,,
,410,,,0.53125,,,
,411,,,0.515625,,,
,412,,,0.65625,,,
,413,,,0.5,,,
,414,,,0.46875,,,
,415,,,0.4375,,,
,416,,,0.546875,,,
,417,,,0.546875,,,
,418,,,0.578125,,,
,419,,,0.5,,,
,420,,,0.640625,,,
,421,,,0.484375,,,
,422,,,0.515625,,,
,423,,,0.578125,,,
,424,,,0.625,,,
,425,,,0.484375,,,
,426,,,0.453125,,,
,427,,,0.578125,,,
,428,,,0.53125,,,
,429,,,0.578125,,,
,430,,,0.484375,,,
,431,,,0.5625,,,
,432,,,0.515625,,,
,433,,,0.453125,,,
,434,,,0.5,,,
,435,,,0.5,,,
,436,,,0.421875,,,
,437,,,0.46875,,,
,438,,,0.453125,,,
,439,,,0.421875,,,
,440,,,0.625,,,
,441,,,0.546875,,,
,442,,,0.421875,,,
,443,,,0.578125,,,
,444,,,0.65625,,,
,445,,,0.671875,,,
,446,,,0.59375,,,
,447,,,0.5,,,
,448,,,0.515625,,,
,449,,,0.484375,,,
,450,,,0.53125,,,
,451,,,0.4375,,,
,452,,,0.4375,,,
,453,,,0.515625,,,
,454,,,0.40625,,,
,455,,,0.46875,,,
,456,,,0.515625,,,
,457,,,0.5625,,,
,458,,,0.484375,,,
,459,,,0.34375,,,
,460,,,0.46875,,,
,461,,,0.59375,,,
,462,,,0.46875,,,
,463,,,0.34375,,,
,464,,,0.453125,,,
,465,,,0.484375,,,
,466,,,0.515625,,,
,467,,,0.390625,,,
,468,,,0.609375,,,
,469,,,0.5625,,,
,470,,,0.4375,,,
,471,,,0.640625,,,
,472,,,0.640625,,,
,473,,,0.546875,,,
,474,,,0.515625,,,
,475,,,0.5,,,
,476,,,0.453125,,,
,477,,,0.546875,,,
,478,,,0.46875,,,
,479,,,0.546875,,,
,480,,,0.546875,,,
,481,,,0.421875,,,
,482,,,0.546875,,,
,483,,,0.4375,,,
,484,,,0.484375,,,
,485,,,0.5,,,
,486,,,0.390625,,,
,487,,,0.5,,,
,488,,,0.609375,,,
,489,,,0.484375,,,
,490,,,0.34375,,,
,491,,,0.453125,,,
,492,,,0.515625,,,
,493,,,0.46875,,,
,494,,,0.53125,,,
,495,,,0.515625,,,
,496,,,0.625,,,
,497,,,0.453125,,,
,498,,,0.578125,,,
,499,,,0.546875,,,
,500,,,0.515625,,,
,501,,,0.359375,,,
,502,,,0.453125,,,
,503,,,0.5625,,,
,504,,,0.578125,,,
,505,,,0.4375,,,
,506,,,0.4375,,,
,507,,,0.390625,,,
,508,,,0.46875,,,
,509,,,0.453125,,,
,510,,,0.546875,,,
,511,,,0.578125,,,
,512,,,0.515625,,,
,513,,,0.484375,,,
,514,,,0.515625,,,
,515,,,0.5,,,
,516,,,0.53125,,,
,517,,,0.46875,,,
,518,,,0.546875,,,
,519,,,0.515625,,,
,520,,,0.484375,,,
,521,,,0.5625,,,
,522,,,0.609375,,,
,523,,,0.53125,,,
,524,,,0.453125,,,
,525,,,0.4375,,,
,526,,,0.484375,,,
,527,,,0.53125,,,
,528,,,0.578125,,,
,529,,,0.546875,,,
,530,,,0.546875,,,
,531,,,0.578125,,,
,532,,,0.4375,,,
,533,,,0.5,,,
,534,,,0.546875,,,
,535,,,0.484375,,,
,536,,,0.515625,,,
,537,,,0.453125,,,
,538,,,0.515625,,,
,539,,,0.484375,,,
,540,,,0.40625,,,
,541,,,0.46875,,,
,542,,,0.375,,,
,543,,,0.5625,,,
,544,,,0.46875,,,
,545,,,0.5625,,,
,546,,,0.484375,,,
,547,,,0.59375,,,
,548,,,0.484375,,,
,549,,,0.484375,,,
,550,,,0.578125,,,
,551,,,0.59375,,,
,552,,,0.453125,,,
,553,,,0.5,,,
,554,,,0.4375,,,
,555,,,0.390625,,,
,556,,,0.59375,,,
,557,,,0.5,,,
,558,,,0.578125,,,
,559,,,0.5,,,
,560,,,0.484375,,,
,561,,,0.578125,,,
,562,,,0.5625,,,
,563,,,0.53125,,,
,564,,,0.46875,,,
,565,,,0.4375,,,
,566,,,0.46875,,,
,567,,,0.34375,,,
,568,,,0.484375,,,
,569,,,0.578125,,,
,570,,,0.421875,,,
,571,,,0.5,,,
,572,,,0.46875,,,
,573,,,0.5,,,
,574,,,0.53125,,,
,575,,,0.5,,,
,576,,,0.625,,,
,577,,,0.421875,,,
,578,,,0.484375,,,
,579,,,0.375,,,
,580,,,0.546875,,,
,581,,,0.46875,,,
,582,,,0.5625,,,
,583,,,0.53125,,,
,584,,,0.53125,,,
,585,,,0.5625,,,
,586,,,0.515625,,,
,587,,,0.53125,,,
,588,,,0.59375,,,
,589,,,0.53125,,,
,590,,,0.3125,,,
,591,,,0.53125,,,
,592,,,0.46875,,,
,593,,,0.5,,,
,594,,,0.421875,,,
,595,,,0.515625,,,
,596,,,0.46875,,,
,597,,,0.46875,,,
,598,,,0.4375,,,
,599,,,0.484375,,,
,600,,,0.515625,,,
,601,,,0.484375,,,
,602,,,0.5625,,,
,603,,,0.515625,,,
,604,,,0.515625,,,
,605,,,0.53125,,,
,606,,,0.515625,,,
,607,,,0.453125,,,
,608,,,0.59375,,,
,609,,,0.53125,,,
,610,,,0.453125,,,
,611,,,0.515625,,,
,612,,,0.515625,,,
,613,,,0.546875,,,
,614,,,0.390625,,,
,615,,,0.578125,,,
,616,,,0.5625,,,
,617,,,0.53125,,,
,618,,,0.515625,,,
,619,,,0.640625,,,
,620,,,0.59375,,,
,621,,,0.53125,,,
,622,,,0.53125,,,
,623,,,0.515625,,,
,624,,,0.546875,,,
,625,,,0.625,,,
,626,,,0.640625,,,
,627,,,0.546875,,,
,628,,,0.546875,,,
,629,,,0.46875,,,
,630,,,0.59375,,,
,631,,,0.46875,,,
,632,,,0.53125,,,
,633,,,0.4375,,,
,634,,,0.546875,,,
,635,,,0.515625,,,
,636,,,0.5,,,
,637,,,0.40625,,,
,638,,,0.421875,,,
,639,,,0.5,,,
,640,,,0.65625,,,
,641,,,0.546875,,,
,642,,,0.625,,,
,643,,,0.53125,,,
,644,,,0.515625,,,
,645,,,0.53125,,,
,646,,,0.5,,,
,647,,,0.453125,,,
,648,,,0.5625,,,
,649,,,0.53125,,,
,650,,,0.484375,,,
,651,,,0.609375,,,
,652,,,0.671875,,,
,653,,,0.453125,,,
,654,,,0.546875,,,
,655,,,0.5,,,
,656,,,0.5,,,
,657,,,0.484375,,,
,658,,,0.484375,,,
,659,,,0.46875,,,
,660,,,0.515625,,,
,661,,,0.484375,,,
,662,,,0.640625,,,
,663,,,0.578125,,,
,664,,,0.5625,,,
,665,,,0.46875,,,
,666,,,0.5,,,
,667,,,0.4375,,,
,668,,,0.40625,,,
,669,,,0.578125,,,
,670,,,0.53125,,,
,671,,,0.546875,,,
,672,,,0.578125,,,
,673,,,0.5625,,,
,674,,,0.546875,,,
,675,,,0.5,,,
,676,,,0.5625,,,
,677,,,0.625,,,
,678,,,0.5,,,
,679,,,0.5625,,,
,680,,,0.3125,,,
,681,,,0.625,,,
,682,,,0.484375,,,
,683,,,0.46875,,,
,684,,,0.484375,,,
,685,,,0.453125,,,
,686,,,0.46875,,,
,687,,,0.53125,,,
,688,,,0.625,,,
,689,,,0.546875,,,
,690,,,0.5,,,
,691,,,0.5625,,,
,692,,,0.5,,,
,693,,,0.5,,,
,694,,,0.53125,,,
,695,,,0.484375,,,
,696,,,0.5,,,
,697,,,0.484375,,,
,698,,,0.578125,,,
,699,,,0.53125,,,
,700,,,0.5,,,
,701,,,0.65625,,,
,702,,,0.5,,,
,703,,,0.578125,,,
,704,,,0.5625,,,
,705,,,0.421875,,,
,706,,,0.578125,,,
,707,,,0.546875,,,
,708,,,0.515625,,,
,709,,,0.640625,,,
,710,,,0.46875,,,
,711,,,0.4375,,,
,712,,,0.59375,,,
,713,,,0.484375,,,
,714,,,0.625,,,
,715,,,0.453125,,,
,716,,,0.515625,,,
,717,,,0.421875,,,
,718,,,0.421875,,,
,719,,,0.453125,,,
,720,,,0.515625,,,
,721,,,0.40625,,,
,722,,,0.359375,,,
,723,,,0.453125,,,
,724,,,0.546875,,,
,725,,,0.484375,,,
,726,,,0.484375,,,
,727,,,0.5,,,
,728,,,0.5,,,
,729,,,0.578125,,,
,730,,,0.40625,,,
,731,,,0.640625,,,
,732,,,0.5625,,,
,733,,,0.5,,,
,734,,,0.4375,,,
,735,,,0.5,,,
,736,,,0.546875,,,
,737,,,0.421875,,,
,738,,,0.40625,,,
,739,,,0.46875,,,
,740,,,0.375,,,
,741,,,0.484375,,,
,742,,,0.53125,,,
,743,,,0.515625,,,
,744,,,0.453125,,,
,745,,,0.546875,,,
,746,,,0.5625,,,
,747,,,0.515625,,,
,748,,,0.46875,,,
,749,,,0.4375,,,
,750,,,0.640625,,,
,751,,,0.4375,,,
,752,,,0.46875,,,
,753,,,0.421875,,,
,754,,,0.546875,,,
,755,,,0.453125,,,
,756,,,0.4375,,,
,757,,,0.5,,,
,758,,,0.5,,,
,759,,,0.5625,,,
,760,,,0.609375,,,
,761,,,0.40625,,,
,762,,,0.46875,,,
,763,,,0.515625,,,
,764,,,0.484375,,,
,765,,,0.453125,,,
,766,,,0.484375,,,
,767,,,0.515625,,,
,768,,,0.5,,,
,769,,,0.5,,,
,770,,,0.4375,,,
,771,,,0.484375,,,
,772,,,0.484375,,,
,773,,,0.515625,,,
,774,,,0.5,,,
,775,,,0.5,,,
,776,,,0.5,,,
,777,,,0.546875,,,
,778,,,0.359375,,,
,779,,,0.484375,,,
,780,,,0.421875,,,
,781,,,0.515625,,,
,782,,,0.46875,,,
,783,,,0.453125,,,
,784,,,0.484375,,,
,785,,,0.515625,,,
,786,,,0.390625,,,
,787,,,0.578125,,,
,788,,,0.421875,,,
,789,,,0.484375,,,
,790,,,0.5,,,
,791,,,0.4375,,,
,792,,,0.640625,,,
,793,,,0.578125,,,
,794,,,0.421875,,,
,795,,,0.453125,,,
,796,,,0.5,,,
,797,,,0.5625,,,
,798,,,0.546875,,,
,799,,,0.53125,,,
,800,,,0.359375,,,
,801,,,0.5,,,
,802,,,0.546875,,,
,803,,,0.578125,,,
,804,,,0.53125,,,
,805,,,0.578125,,,
,806,,,0.59375,,,
,807,,,0.578125,,,
,808,,,0.546875,,,
,809,,,0.46875,,,
,810,,,0.484375,,,
,811,,,0.5625,,,
,812,,,0.34375,,,
,813,,,0.453125,,,
,814,,,0.421875,,,
,815,,,0.4375,,,
,816,,,0.578125,,,
,817,,,0.484375,,,
,818,,,0.390625,,,
,819,,,0.34375,,,
,820,,,0.453125,,,
,821,,,0.484375,,,
,822,,,0.5,,,
,823,,,0.5625,,,
,824,,,0.59375,,,
,825,,,0.46875,,,
,826,,,0.390625,,,
,827,,,0.421875,,,
,828,,,0.578125,,,
,829,,,0.453125,,,
,830,,,0.40625,,,
,831,,,0.515625,,,
,832,,,0.578125,,,
,833,,,0.453125,,,
,834,,,0.546875,,,
,835,,,0.484375,,,
,836,,,0.53125,,,
,837,,,0.453125,,,
,838,,,0.578125,,,
,839,,,0.421875,,,
,840,,,0.671875,,,
,841,,,0.640625,,,
,842,,,0.46875,,,
,843,,,0.453125,,,
,844,,,0.53125,,,
,845,,,0.4375,,,
,846,,,0.515625,,,
,847,,,0.546875,,,
,848,,,0.40625,,,
,849,,,0.484375,,,
,850,,,0.4375,,,
,851,,,0.5625,,,
,852,,,0.5625,,,
,853,,,0.53125,,,
,854,,,0.5625,,,
,855,,,0.421875,,,
,856,,,0.4375,,,
,857,,,0.640625,,,
